timestamp,participantID,sessionNumber,taskOrder,taskType,actuators,trialType,trialID,hitCount,missCount,timeSinceLastHit_sec,controllerVariance,headsetVariance,falloff,minDist,maxDist,hitRadius,hiddenTargets,headsetEnabled,{enableLeftControllerHaptics},{enableRightControllerHaptics},targetVisible,axisVisualizationVisible,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,selectionError,testDuration,angularDeviation,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-10 16:12:03.843,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161141654_fadcce37,1,N/A,0.000,0.0706,0.0068,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:06.921,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161203843_7487acf7,2,N/A,3.078,0.0765,0.0081,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:11.265,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161206922_b1d2a2d7,3,N/A,4.344,0.0946,0.0075,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:13.312,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161211265_facd546c,4,N/A,2.048,0.0538,0.0014,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:15.928,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161213313_a8fb397b,5,N/A,2.617,0.0631,0.0089,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:18.323,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161215928_f5eb5d5c,6,N/A,2.396,0.1432,0.0187,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:22.319,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161218324_6a35d51a,7,N/A,3.997,0.1482,0.0178,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:24.114,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161222320_1d43e417,8,N/A,1.796,0.0287,0.0038,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:28.082,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161224115_a7999d98,9,N/A,3.969,0.1211,0.0325,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:30.128,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161228082_dc79658a,10,N/A,2.046,0.0081,0.0054,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:33.569,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161230128_229cd92c,11,N/A,3.441,0.1025,0.0244,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
2025-11-10 16:12:37.954,P021_Vision,0,0,locate,12,test,locate_P021_Vision_M_interp_graded_S1B1_20251110161233569_0fff4479,12,N/A,4.385,0.0862,0.0093,9,0.05,5,0.2,False,False,False,False,True,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MainStudy,1,1,
