timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-10 14:50:36.667,P020,0,0,1,test,point_P020_M_discrete_graded_S1B1_20251110145016283_cc16fe77,-0.755,0.444,-1.353,-0.700,0.442,-1.357,-0.348,0.229,-0.774,0.055,20.378,3.784,0.000,0.000,MainStudy,1,1,
2025-11-10 14:50:40.605,P020,0,0,2,test,point_P020_M_discrete_graded_S1B1_20251110145037670_b629361c,-0.785,0.346,-0.823,-0.688,0.317,-0.755,-0.163,0.186,-0.409,0.122,2.941,0.330,0.000,0.000,MainStudy,1,1,
2025-11-10 14:50:43.974,P020,0,0,3,test,point_P020_M_discrete_graded_S1B1_20251110145041629_a69f66cd,0.158,0.299,-1.485,0.163,0.273,-1.392,0.065,0.156,-0.657,0.097,2.366,1.397,0.000,0.000,MainStudy,1,1,
2025-11-10 14:51:07.768,P020,0,0,4,practice,point_P020_M_discrete_graded_S1B1_20251110145044984_d6518b11,-0.510,0.537,-0.400,0.925,0.182,-1.012,0.313,0.070,-0.546,1.599,22.792,134.249,1.399,129.085,MainStudy,1,1,
2025-11-10 14:51:21.129,P020,0,0,5,practice,point_P020_M_discrete_graded_S1B1_20251110145108787_4ce6a127,-0.265,0.296,0.152,-0.620,0.206,-0.500,0.288,0.211,-0.248,0.747,12.350,51.771,0.547,35.064,MainStudy,1,1,
2025-11-10 14:51:34.983,P020,0,0,6,practice,point_P020_M_discrete_graded_S1B1_20251110145122138_28c0b211,0.852,0.366,-0.322,-0.089,0.241,0.202,0.545,0.135,-0.482,1.084,12.852,98.974,0.884,70.301,MainStudy,1,1,
2025-11-10 14:51:51.009,P020,0,0,7,practice,point_P020_M_discrete_graded_S1B1_20251110145135997_8d0780cc,0.902,0.643,-0.758,0.711,0.445,-0.291,0.092,0.084,-0.687,0.542,15.024,33.307,0.342,22.569,MainStudy,1,1,
2025-11-10 14:52:10.497,P020,0,0,8,practice,point_P020_M_discrete_graded_S1B1_20251110145152028_3a634060,0.278,0.526,-0.924,0.100,0.412,-1.351,-0.446,0.227,-0.534,0.476,18.479,28.437,0.276,15.595,MainStudy,1,1,
2025-11-10 14:52:20.676,P020,0,0,9,practice,point_P020_M_discrete_graded_S1B1_20251110145211511_d6ea4f5d,0.785,0.572,-1.268,0.557,0.315,-1.114,-0.291,0.102,-0.597,0.376,9.173,8.240,0.176,4.446,MainStudy,1,1,
2025-11-10 14:52:35.078,P020,0,0,10,test,point_P020_M_discrete_graded_S1B1_20251110145221686_e0f420c2,-0.880,0.506,-0.086,-0.833,0.241,-0.221,0.202,0.083,-0.211,0.300,13.400,14.280,0.100,5.120,MainStudy,1,1,
2025-11-10 14:52:59.785,P020,0,0,11,test,point_P020_M_discrete_graded_S1B1_20251110145240948_a8836710,-0.441,0.343,-0.941,-0.236,0.261,-0.750,-0.211,0.156,0.071,0.291,23.689,11.276,0.091,4.129,MainStudy,1,1,
2025-11-10 14:53:11.707,P020,0,0,12,test,point_P020_M_discrete_graded_S1B1_20251110145300800_99d081da,-0.920,0.508,-1.297,-0.321,0.195,-1.086,-0.159,0.030,-0.112,0.708,10.918,24.358,0.508,19.331,MainStudy,1,1,
2025-11-10 14:53:29.662,P020,0,0,13,test,point_P020_M_discrete_graded_S1B1_20251110145312720_2c3fc95a,-0.266,0.370,-1.345,-0.228,0.341,-1.559,-0.245,0.162,-0.383,0.219,16.948,4.090,0.019,0.299,MainStudy,1,1,
2025-11-10 14:53:49.479,P020,0,0,14,test,point_P020_M_discrete_graded_S1B1_20251110145330671_7a840914,-0.480,0.476,-0.914,-0.445,0.438,-1.089,-0.430,-0.011,-0.196,0.182,18.817,7.846,0.000,0.000,MainStudy,1,1,
2025-11-10 14:54:16.220,P020,0,0,15,test,point_P020_M_discrete_graded_S1B1_20251110145350511_da5c2832,-0.844,0.320,0.294,-0.864,0.583,-0.004,-0.005,0.075,0.049,0.397,25.714,23.438,0.197,11.074,MainStudy,1,1,
2025-11-10 14:54:49.795,P020,0,0,16,test,point_P020_M_discrete_graded_S1B1_20251110145417239_13a05043,0.012,0.492,-0.573,-0.247,0.664,-0.185,0.376,-0.099,-0.356,0.496,32.564,28.163,0.296,14.621,MainStudy,1,1,
2025-11-10 14:55:11.073,P020,0,0,17,test,point_P020_M_discrete_graded_S1B1_20251110145450803_19584069,-0.127,0.294,0.281,0.056,0.424,0.013,0.697,0.134,-0.143,0.350,20.278,19.037,0.150,9.417,MainStudy,1,1,
2025-11-10 14:55:35.878,P020,0,0,18,test,point_P020_M_discrete_graded_S1B1_20251110145512086_b8cefd96,0.301,0.568,-1.394,0.793,0.306,-1.371,0.070,0.031,-0.738,0.559,23.799,33.818,0.359,20.797,MainStudy,1,1,
2025-11-10 14:55:47.341,P020,0,0,19,test,point_P020_M_discrete_graded_S1B1_20251110145536887_0cfd5edf,-0.330,0.346,-1.026,-0.331,0.459,-1.328,0.019,0.084,-0.471,0.322,10.462,9.203,0.122,2.765,MainStudy,1,1,
