timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-18 16:26:52.036,P007,0,0,1,setup,point_P007_M_discrete_graded_S1B1_20251018162633770_9021a571,-0.665,0.355,0.169,-0.614,0.210,0.548,-0.071,0.174,-0.286,0.408,18.266,22.409,0.208,9.984,MainStudy,1,1,
2025-10-18 16:27:06.438,P007,0,0,2,setup,point_P007_M_discrete_graded_S1B1_20251018162653052_01a93e04,-0.371,0.360,-1.257,-0.384,0.369,-1.317,-0.385,0.182,-0.555,0.062,13.394,1.114,0.000,0.000,MainStudy,1,1,
2025-10-18 16:27:27.456,P007,0,0,3,setup,point_P007_M_discrete_graded_S1B1_20251018162707458_ad1badd7,0.511,0.377,-0.070,0.624,0.380,-0.037,-0.141,0.204,-0.263,0.118,20.002,1.855,0.000,0.000,MainStudy,1,1,
2025-10-18 16:28:23.845,P007,0,0,4,practice,point_P007_M_discrete_graded_S1B1_20251018162804901_9d025d48,-0.337,0.569,-0.556,-0.513,0.881,-0.733,-0.453,0.561,-0.661,0.399,55.386,103.133,0.199,27.025,MainStudy,1,1,
2025-10-18 16:28:47.725,P007,0,0,5,practice,point_P007_M_discrete_graded_S1B1_20251018162824857_5282a5a8,0.897,0.352,0.333,0.551,0.263,-0.061,-0.043,0.154,-0.419,0.532,22.877,7.567,0.332,5.623,MainStudy,1,1,
2025-10-18 16:29:33.698,P007,0,0,6,practice,point_P007_M_discrete_graded_S1B1_20251018162848746_76bfed3f,-0.160,0.312,-0.363,0.019,1.374,-0.324,-0.153,0.394,-0.312,1.078,44.964,147.391,0.878,19.946,MainStudy,1,1,
2025-10-18 16:29:52.621,P007,0,0,7,practice,point_P007_M_discrete_graded_S1B1_20251018162947860_4fd88e23,-0.586,0.350,-0.957,-1.006,0.536,-1.134,-0.580,0.211,-0.739,0.492,17.918,38.867,0.292,13.873,MainStudy,1,1,
2025-10-18 16:30:02.882,P007,0,0,8,practice,point_P007_M_discrete_graded_S1B1_20251018162953643_67e629cd,0.123,0.549,-0.287,0.244,0.413,-0.299,-0.090,0.205,-0.434,0.182,9.259,24.780,0.000,0.000,MainStudy,1,1,
2025-10-18 16:30:10.779,P007,0,0,9,practice,point_P007_M_discrete_graded_S1B1_20251018163003898_ec36add8,-0.161,0.332,0.099,0.017,0.579,0.221,-0.133,0.202,-0.262,0.328,6.882,25.437,0.128,7.066,MainStudy,1,1,
2025-10-18 16:30:29.994,P007,0,0,10,test,point_P007_M_discrete_graded_S1B1_20251018163011793_5534748c,0.159,0.473,0.504,-0.283,0.347,0.003,-0.252,0.190,-0.257,0.680,18.211,34.287,0.480,30.256,MainStudy,1,1,
2025-10-18 16:30:56.749,P007,0,0,11,test,point_P007_M_discrete_graded_S1B1_20251018163031010_8421e993,-0.570,0.629,-1.183,-0.544,0.483,-1.007,-0.489,0.222,-0.806,0.230,25.746,5.173,0.030,1.045,MainStudy,1,1,
2025-10-18 16:31:20.048,P007,0,0,12,test,point_P007_M_discrete_graded_S1B1_20251018163057765_b0daa25f,0.231,0.483,0.266,-0.191,0.452,-0.281,-0.329,0.217,-0.474,0.692,22.293,28.706,0.492,25.264,MainStudy,1,1,
2025-10-18 16:31:46.375,P007,0,0,13,test,point_P007_M_discrete_graded_S1B1_20251018163121058_44f85da9,-0.335,0.578,-1.183,-0.347,0.433,-1.244,-0.459,0.202,-0.879,0.159,25.329,18.225,0.000,0.000,MainStudy,1,1,
2025-10-18 16:32:13.156,P007,0,0,14,test,point_P007_M_discrete_graded_S1B1_20251018163147395_662d18af,0.252,0.562,-0.211,-0.142,0.423,-0.663,-0.296,0.218,-0.764,0.614,25.780,25.944,0.414,22.509,MainStudy,1,1,
2025-10-18 16:32:28.893,P007,0,0,15,test,point_P007_M_discrete_graded_S1B1_20251018163214169_45cf4488,0.961,0.297,-0.791,0.743,0.406,-1.293,-0.195,0.176,-1.035,0.558,14.731,27.907,0.358,19.071,MainStudy,1,1,
2025-10-18 16:32:54.534,P007,0,0,16,test,point_P007_M_discrete_graded_S1B1_20251018163229910_bfe77527,0.820,0.265,-1.351,0.533,0.401,-1.292,-0.320,0.164,-0.859,0.322,24.632,9.887,0.122,4.310,MainStudy,1,1,
2025-10-18 16:33:11.421,P007,0,0,17,test,point_P007_M_discrete_graded_S1B1_20251018163255561_91a469d6,0.944,0.287,-0.622,0.883,0.305,-0.682,-0.250,0.119,-0.739,0.087,15.868,2.972,0.000,0.000,MainStudy,1,1,
2025-10-18 16:33:42.864,P007,0,0,18,test,point_P007_M_discrete_graded_S1B1_20251018163312431_814d5572,-0.920,0.464,-0.824,-1.037,0.629,-1.056,-0.780,0.254,-0.782,0.308,30.441,21.746,0.108,4.447,MainStudy,1,1,
2025-10-18 16:34:05.139,P007,0,0,19,test,point_P007_M_discrete_graded_S1B1_20251018163343873_8f2789e9,-0.706,0.390,-1.236,-0.546,0.450,-1.480,-0.568,0.243,-1.016,0.298,21.274,31.554,0.098,6.888,MainStudy,1,1,
