timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-09 15:21:37.833,P001,0,0,1,test,point_P001_M_discrete_constant_S1B1_20251009152128658_893eea55,-0.813,0.261,-1.376,0.519,0.392,-0.595,-0.143,0.191,0.002,1.549,9.176,73.677,1.349,68.946,MainStudy,1,1,
2025-10-09 15:21:55.264,P001,0,0,2,setup,point_P001_M_discrete_constant_S1B1_20251009152138858_8a771b45,0.304,0.586,-1.440,0.332,0.566,-1.387,0.008,0.235,-0.086,0.063,16.426,1.647,0.000,0.000,MainStudy,1,1,
2025-10-09 15:21:58.399,P001,0,0,3,setup,point_P001_M_discrete_constant_S1B1_20251009152156281_0d858fb1,0.461,0.487,-0.257,0.377,0.433,-0.286,-0.331,0.249,-0.278,0.104,2.124,2.996,0.000,0.000,MainStudy,1,1,
2025-10-09 15:22:23.120,P001,0,0,4,setup,point_P001_M_discrete_constant_S1B1_20251009152159412_720b4811,-0.396,0.444,-0.517,-0.265,0.445,-0.288,0.469,0.282,0.603,0.264,23.718,2.311,0.064,0.648,MainStudy,1,1,
2025-10-09 15:23:09.173,P001,0,0,5,practice,point_P001_M_discrete_constant_S1B1_20251009152224141_0d6ebfae,0.789,0.310,-0.585,1.716,0.623,-0.681,0.829,0.258,0.283,0.983,45.046,46.143,0.783,33.444,MainStudy,1,1,
2025-10-09 15:23:41.234,P001,0,0,6,practice,point_P001_M_discrete_constant_S1B1_20251009152310186_b2632760,0.905,0.578,-0.461,0.816,0.438,-0.247,0.636,0.306,0.257,0.270,31.057,5.714,0.070,1.954,MainStudy,1,1,
2025-10-09 15:23:57.721,P001,0,0,7,practice,point_P001_M_discrete_constant_S1B1_20251009152342262_d676f7e6,-0.456,0.624,-0.918,-0.335,0.457,0.288,0.278,0.383,0.673,1.223,15.484,32.941,1.023,30.596,MainStudy,1,1,
2025-10-09 15:24:11.448,P001,0,0,8,practice,point_P001_M_discrete_constant_S1B1_20251009152358738_dd67bbd5,0.747,0.361,-0.967,0.646,0.482,-0.825,0.441,0.344,0.360,0.212,12.717,6.649,0.012,0.424,MainStudy,1,1,
2025-10-09 15:24:22.259,P001,0,0,9,practice,point_P001_M_discrete_constant_S1B1_20251009152412473_edab9fc6,-0.275,0.370,0.404,-0.132,0.355,0.237,0.397,0.318,0.650,0.220,9.792,17.821,0.020,1.699,MainStudy,1,1,
2025-10-09 15:25:01.841,P001,0,0,10,practice,point_P001_M_discrete_constant_S1B1_20251009152423281_f965841b,0.128,0.454,-0.272,-0.227,0.355,-0.211,0.426,0.321,0.529,0.374,38.578,22.010,0.174,9.490,MainStudy,1,1,
