timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-03 15:46:44.323,P016,0,0,1,setup,point_P016_M_discrete_constant_S1B1_20251103154627604_c3a8e35f,-0.047,0.310,-0.194,0.192,-0.051,0.637,0.059,0.058,-0.349,0.937,16.725,69.214,0.737,37.508,MainStudy,1,1,
2025-11-03 15:47:04.148,P016,0,0,2,setup,point_P016_M_discrete_constant_S1B1_20251103154651638_16c6602d,-0.138,0.254,-1.362,-0.164,0.275,-1.451,-0.015,0.176,-0.766,0.095,18.811,0.949,0.000,0.000,MainStudy,1,1,
2025-11-03 15:47:13.700,P016,0,0,3,setup,point_P016_M_discrete_constant_S1B1_20251103154709690_8cec050a,-0.811,0.597,-1.366,-0.826,0.593,-1.420,-0.292,0.215,-0.757,0.057,8.544,2.140,0.000,0.000,MainStudy,1,1,
2025-11-03 15:47:26.286,P016,0,0,4,practice,point_P016_M_discrete_constant_S1B1_20251103154714724_59a00977,0.956,0.371,-0.539,0.846,0.236,-0.088,0.251,0.170,-0.423,0.484,11.587,39.375,0.284,24.015,MainStudy,1,1,
2025-11-03 15:47:45.517,P016,0,0,5,practice,point_P016_M_discrete_constant_S1B1_20251103154735908_270280e5,-0.156,0.485,-0.681,-0.574,0.809,-0.724,-0.168,0.313,-0.597,0.530,18.220,43.472,0.330,13.870,MainStudy,1,1,
2025-11-03 15:48:04.259,P016,0,0,6,practice,point_P016_M_discrete_constant_S1B1_20251103154746532_ab036cdb,0.848,0.631,0.315,0.372,0.166,0.388,0.113,0.122,-0.234,0.669,17.735,38.519,0.469,30.510,MainStudy,1,1,
2025-11-03 15:48:41.814,P016,0,0,7,practice,point_P016_M_discrete_constant_S1B1_20251103154809744_557bf761,0.092,0.259,-0.934,-0.093,0.139,-0.399,-0.098,0.146,-0.299,0.578,36.554,19.495,0.378,18.083,MainStudy,1,1,
2025-11-03 15:48:52.814,P016,0,0,8,practice,point_P016_M_discrete_constant_S1B1_20251103154842849_0435e542,0.752,0.563,-0.989,0.287,0.198,-0.945,-0.060,0.163,-0.431,0.593,9.977,28.100,0.393,21.764,MainStudy,1,1,
2025-11-03 15:49:07.920,P016,0,0,9,test,point_P016_M_discrete_constant_S1B1_20251103154853829_60d92c4f,-0.410,0.400,0.350,-0.155,0.228,0.459,-0.155,0.173,-0.208,0.327,14.103,28.542,0.127,10.845,MainStudy,1,1,
2025-11-03 15:49:27.098,P016,0,0,10,test,point_P016_M_discrete_constant_S1B1_20251103154908930_a4cfbf17,0.885,0.283,0.293,0.627,-0.010,0.542,0.044,0.117,-0.260,0.464,18.176,26.503,0.264,15.241,MainStudy,1,1,
2025-11-03 15:49:47.600,P016,0,0,11,test,point_P016_M_discrete_constant_S1B1_20251103154928111_df71d8a9,-0.568,0.306,0.320,-0.539,0.666,0.275,-0.190,0.252,-0.447,0.363,19.497,23.641,0.163,10.302,MainStudy,1,1,
2025-11-03 15:50:07.453,P016,0,0,12,test,point_P016_M_discrete_constant_S1B1_20251103154948610_84634464,-0.854,0.590,-0.290,-1.243,0.096,0.071,-0.373,0.137,-0.421,0.724,18.851,46.410,0.524,29.983,MainStudy,1,1,
2025-11-03 15:50:24.829,P016,0,0,13,test,point_P016_M_discrete_constant_S1B1_20251103155014530_65c86114,-0.073,0.316,-1.095,0.005,0.505,-1.063,-0.008,0.262,-0.656,0.208,16.371,25.845,0.008,0.882,MainStudy,1,1,
2025-11-03 15:50:59.809,P016,0,0,14,test,point_P016_M_discrete_constant_S1B1_20251103155025837_f15fcc19,-0.279,0.551,-0.489,-0.267,0.197,-0.310,-0.229,0.184,-0.219,0.397,33.978,46.953,0.197,38.956,MainStudy,1,1,
2025-11-03 15:51:27.712,P016,0,0,15,test,point_P016_M_discrete_constant_S1B1_20251103155100824_965c3add,-0.040,0.561,-1.489,0.066,0.107,-1.286,-0.028,0.135,-0.786,0.508,26.892,36.096,0.308,25.955,MainStudy,1,1,
2025-11-03 15:51:57.050,P016,0,0,16,test,point_P016_M_discrete_constant_S1B1_20251103155128723_a710394c,0.765,0.527,-0.417,0.699,0.440,-0.303,0.330,0.347,-0.466,0.158,28.337,19.058,0.000,0.000,MainStudy,1,1,
2025-11-03 15:52:22.891,P016,0,0,17,test,point_P016_M_discrete_constant_S1B1_20251103155158062_3d3fd788,0.955,0.566,-0.448,0.855,0.639,-0.857,0.343,0.409,-0.819,0.428,24.837,35.595,0.228,21.381,MainStudy,1,1,
2025-11-03 15:52:43.036,P016,0,0,18,test,point_P016_M_discrete_constant_S1B1_20251103155233727_733d6cd4,-0.545,0.401,-0.556,-0.705,0.384,-0.534,-0.246,0.301,-0.602,0.162,19.145,8.085,0.000,0.000,MainStudy,1,1,
