timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-10 15:59:53.265,P021,0,0,1,test,point_P021_M_discrete_constant_S1B1_20251110155927386_353f225b,-0.897,0.340,0.161,-0.976,0.318,0.177,-0.075,0.114,-0.362,0.083,25.879,2.573,0.000,0.000,MainStudy,1,1,
2025-11-10 15:59:57.813,P021,0,0,2,test,point_P021_M_discrete_constant_S1B1_20251110155954287_67183ae5,-0.604,0.472,-0.019,-0.540,0.408,-0.063,-0.054,0.130,-0.373,0.101,3.541,1.892,0.000,0.000,MainStudy,1,1,
2025-11-10 16:00:02.461,P021,0,0,3,test,point_P021_M_discrete_constant_S1B1_20251110155958822_83a49ad4,-0.286,0.423,-0.542,-0.157,0.436,-0.513,0.629,0.127,0.020,0.132,3.646,3.612,0.000,0.000,MainStudy,1,1,
2025-11-10 16:00:22.050,P021,0,0,4,practice,point_P021_M_discrete_constant_S1B1_20251110160003486_82774659,-0.940,0.434,0.370,-1.171,0.342,0.750,-0.567,0.171,0.403,0.454,18.577,37.888,0.254,16.870,MainStudy,1,1,
2025-11-10 16:00:43.351,P021,0,0,5,practice,point_P021_M_discrete_constant_S1B1_20251110160029616_930888cc,0.028,0.340,0.229,0.322,0.452,0.729,0.005,0.315,0.217,0.591,20.301,40.610,0.391,3.889,MainStudy,1,1,
2025-11-10 16:01:23.632,P021,0,0,6,practice,point_P021_M_discrete_constant_S1B1_20251110160048002_7ecb5907,-0.335,0.302,0.080,-0.198,0.139,0.028,-0.100,0.128,-0.540,0.219,39.280,17.385,0.019,1.706,MainStudy,1,1,
2025-11-10 16:01:48.185,P021,0,0,7,practice,point_P021_M_discrete_constant_S1B1_20251110160131150_7708829c,-0.756,0.586,-0.539,-1.690,0.719,-0.478,-0.714,0.504,-0.471,0.946,23.532,59.015,0.746,16.647,MainStudy,1,1,
2025-11-10 16:02:22.893,P021,0,0,8,practice,point_P021_M_discrete_constant_S1B1_20251110160201786_438eb7cd,-0.179,0.362,-0.869,-0.262,0.323,-0.985,-0.378,0.303,-0.603,0.148,33.706,21.112,0.000,0.000,MainStudy,1,1,
2025-11-10 16:02:44.932,P021,0,0,9,test,point_P021_M_discrete_constant_S1B1_20251110160223923_80a649fe,0.829,0.560,0.407,0.436,0.235,-0.326,0.114,0.203,-0.518,0.893,21.028,24.333,0.693,22.394,MainStudy,1,1,
2025-11-10 16:03:19.062,P021,0,0,10,test,point_P021_M_discrete_constant_S1B1_20251110160247933_319e0af4,0.274,0.468,-0.665,0.884,0.542,-0.589,0.170,0.352,-0.682,0.619,33.120,33.247,0.419,10.048,MainStudy,1,1,
2025-11-10 16:03:31.178,P021,0,0,11,test,point_P021_M_discrete_constant_S1B1_20251110160320071_bb8c9fde,-0.175,0.517,-1.141,-0.075,0.415,-1.198,-0.144,0.339,-0.956,0.154,11.116,34.387,0.000,0.000,MainStudy,1,1,
2025-11-10 16:03:46.933,P021,0,0,12,test,point_P021_M_discrete_constant_S1B1_20251110160332207_d7c40528,0.917,0.337,0.015,0.405,0.316,-0.496,0.173,0.261,-0.622,0.724,14.732,14.012,0.524,12.694,MainStudy,1,1,
2025-11-10 16:03:56.625,P021,0,0,13,test,point_P021_M_discrete_constant_S1B1_20251110160347943_e6ce53e2,0.599,0.422,-0.556,0.941,0.304,-0.096,0.107,0.231,-0.643,0.585,8.694,28.041,0.385,14.225,MainStudy,1,1,
2025-11-10 16:04:12.384,P021,0,0,14,test,point_P021_M_discrete_constant_S1B1_20251110160404216_1387b832,-0.042,0.343,0.006,-0.136,0.307,0.534,0.108,0.296,-0.119,0.537,14.748,31.979,0.337,10.320,MainStudy,1,1,
2025-11-10 16:05:09.217,P021,0,0,15,test,point_P021_M_discrete_constant_S1B1_20251110160450312_ddc2b751,0.042,0.342,-0.626,0.063,0.316,-0.617,0.014,0.251,-0.559,0.035,55.821,16.691,0.000,0.000,MainStudy,1,1,
2025-11-10 16:05:30.821,P021,0,0,16,test,point_P021_M_discrete_constant_S1B1_20251110160510258_86f760f9,-0.771,0.613,-1.241,-0.357,0.333,-1.549,-0.199,0.256,-0.802,0.586,20.578,43.777,0.386,29.641,MainStudy,1,1,
2025-11-10 16:06:08.116,P021,0,0,17,test,point_P021_M_discrete_constant_S1B1_20251110160531850_52a3ab9a,0.843,0.424,0.007,0.643,0.563,0.125,0.280,0.457,-0.346,0.271,36.275,24.016,0.071,6.653,MainStudy,1,1,
2025-11-10 16:06:34.804,P021,0,0,18,test,point_P021_M_discrete_constant_S1B1_20251110160609131_1369e0bd,0.965,0.631,-0.139,0.843,0.426,-0.600,0.323,0.294,-0.648,0.519,25.680,32.392,0.319,23.608,MainStudy,1,1,
