timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-13 16:44:06.110,P024,0,0,1,setup,point_P024_M_discrete_constant_S1B1_20251113164332125_7a279d39,0.373,0.254,-0.533,0.326,0.231,-0.556,-0.024,0.221,-0.766,0.058,52.788,2.700,0.000,0.000,MainStudy,1,1,
2025-11-13 16:44:23.957,P024,0,0,2,setup,point_P024_M_discrete_constant_S1B1_20251113164407125_5107abc1,-0.037,0.299,-0.999,-0.002,0.289,-0.981,-0.018,0.295,-0.418,0.040,16.838,3.559,0.000,0.000,MainStudy,1,1,
2025-11-13 16:44:30.809,P024,0,0,3,setup,point_P024_M_discrete_constant_S1B1_20251113164424964_f0e16d39,-0.121,0.595,-1.122,-0.110,0.566,-1.031,-0.088,0.297,-0.487,0.096,5.853,1.306,0.000,0.000,MainStudy,1,1,
2025-11-13 16:45:34.172,P024,0,0,4,practice,point_P024_M_discrete_constant_S1B1_20251113164431849_1cd9064e,0.743,0.468,0.071,0.765,0.329,0.254,0.565,0.349,0.047,0.231,62.332,52.147,0.031,4.904,MainStudy,1,1,
2025-11-13 16:46:01.984,P024,0,0,5,practice,point_P024_M_discrete_constant_S1B1_20251113164535191_42214dd5,0.963,0.536,-0.823,1.103,0.308,-0.610,0.774,0.341,-0.551,0.342,26.801,56.358,0.142,25.005,MainStudy,1,1,
2025-11-13 16:46:56.741,P024,0,0,6,practice,point_P024_M_discrete_constant_S1B1_20251113164643086_c5882ba5,-0.725,0.410,-1.226,-0.992,0.430,-1.302,-0.711,0.424,-1.194,0.278,53.736,50.577,0.078,2.096,MainStudy,1,1,
2025-11-13 16:47:29.461,P024,0,0,7,practice,point_P024_M_discrete_constant_S1B1_20251113164716206_58128ae1,-0.421,0.274,0.015,-0.479,0.179,0.166,-0.419,0.201,-0.061,0.188,31.715,50.533,0.000,0.000,MainStudy,1,1,
2025-11-13 16:47:51.459,P024,0,0,8,practice,point_P024_M_discrete_constant_S1B1_20251113164744864_d269ab25,-0.045,0.403,0.363,-0.028,0.353,0.463,-0.058,0.371,0.323,0.112,20.996,44.201,0.000,0.000,MainStudy,1,1,
2025-11-13 16:48:28.729,P024,0,0,9,test,point_P024_M_discrete_constant_S1B1_20251113164811658_014969ed,0.362,0.596,0.354,0.368,0.478,0.699,0.189,0.450,0.362,0.364,36.266,68.038,0.164,20.931,MainStudy,1,1,
2025-11-13 16:49:42.360,P024,0,0,10,test,point_P024_M_discrete_constant_S1B1_20251113164829741_a9a5f208,0.364,0.373,-1.439,-0.007,0.087,-1.342,-0.049,0.085,-1.249,0.478,72.624,49.715,0.278,44.238,MainStudy,1,1,
2025-11-13 16:50:06.085,P024,0,0,11,test,point_P024_M_discrete_constant_S1B1_20251113164948543_0efdcf53,0.097,0.575,-0.966,0.165,0.573,-1.018,0.095,0.560,-0.943,0.085,22.700,43.099,0.000,0.000,MainStudy,1,1,
2025-11-13 16:50:26.006,P024,0,0,12,test,point_P024_M_discrete_constant_S1B1_20251113165023381_dffb49ea,0.299,0.560,-0.751,0.311,0.437,-0.832,0.218,0.423,-0.796,0.148,18.920,62.091,0.000,0.000,MainStudy,1,1,
2025-11-13 16:50:52.113,P024,0,0,13,test,point_P024_M_discrete_constant_S1B1_20251113165037423_8122c337,0.030,0.436,-0.561,0.139,0.446,-0.529,0.052,0.405,-0.555,0.115,25.102,102.311,0.000,0.000,MainStudy,1,1,
2025-11-13 16:51:27.390,P024,0,0,14,test,point_P024_M_discrete_constant_S1B1_20251113165119330_51802187,0.636,0.586,-1.282,0.640,0.623,-1.286,0.562,0.591,-1.231,0.037,34.264,21.678,0.000,0.000,MainStudy,1,1,
2025-11-13 16:51:57.661,P024,0,0,15,test,point_P024_M_discrete_constant_S1B1_20251113165128402_8bf60235,0.943,0.532,0.505,0.785,0.079,-0.264,0.695,0.080,-0.307,0.906,29.267,53.473,0.706,52.138,MainStudy,1,1,
2025-11-13 16:52:43.490,P024,0,0,16,test,point_P024_M_discrete_constant_S1B1_20251113165226144_cb604b47,-0.682,0.636,-1.028,-0.713,0.537,-1.019,-0.619,0.515,-0.995,0.104,44.822,47.959,0.000,0.000,MainStudy,1,1,
2025-11-13 16:53:16.752,P024,0,0,17,test,point_P024_M_discrete_constant_S1B1_20251113165313557_e9d94654,0.543,0.438,0.503,0.587,0.403,0.526,0.516,0.392,0.458,0.061,32.251,37.400,0.000,0.000,MainStudy,1,1,
2025-11-13 16:53:55.282,P024,0,0,18,test,point_P024_M_discrete_constant_S1B1_20251113165331746_2671d9ba,-0.049,0.604,-0.594,-0.117,0.560,-0.796,-0.097,0.543,-0.699,0.218,37.519,140.232,0.018,4.752,MainStudy,1,1,
