timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-12-08 16:14:53.748,LP019_s2b4,0,0,1,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161446587_5c48ff2e,-0.286,0.379,-1.015,-0.383,0.362,-0.929,-0.324,0.217,-0.694,0.131,23.518,18.714,0.000,0.000,LongitudinalStudy,2,4,
2025-12-08 16:15:11.278,LP019_s2b4,0,0,2,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161457855_b2e13dc2,-0.108,0.498,-0.012,-0.001,0.664,0.089,-0.013,0.401,-0.028,0.222,16.530,48.509,0.022,2.170,LongitudinalStudy,2,4,
2025-12-08 16:15:28.962,LP019_s2b4,0,0,3,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161512306_3b2cc79a,0.210,0.533,-0.700,0.067,0.398,-0.650,0.014,0.304,-0.583,0.203,16.664,14.379,0.003,0.509,LongitudinalStudy,2,4,
2025-12-08 16:15:38.884,LP019_s2b4,0,0,4,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161530006_d8f1c0fe,0.084,0.509,-0.950,-0.074,0.362,-0.809,-0.116,0.258,-0.669,0.258,8.899,15.122,0.058,6.151,LongitudinalStudy,2,4,
2025-12-08 16:15:49.563,LP019_s2b4,0,0,5,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161539898_cb618a14,-0.222,0.320,-0.956,-0.345,0.271,-0.870,-0.295,0.183,-0.637,0.158,9.672,23.437,0.000,0.000,LongitudinalStudy,2,4,
2025-12-08 16:16:00.929,LP019_s2b4,0,0,6,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161550573_18ebfbaf,0.092,0.465,0.192,0.180,0.514,0.248,0.100,0.281,0.001,0.114,10.365,14.859,0.000,0.000,LongitudinalStudy,2,4,
2025-12-08 16:16:11.998,LP019_s2b4,0,0,7,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161601942_7af352c3,-0.732,0.455,-0.385,-0.813,0.431,-0.288,-0.422,0.242,-0.185,0.129,10.066,16.712,0.000,0.000,LongitudinalStudy,2,4,
2025-12-08 16:16:22.113,LP019_s2b4,0,0,8,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161613009_654fd48f,0.034,0.597,-0.907,-0.108,0.501,-0.912,-0.175,0.280,-0.497,0.171,9.111,16.644,0.000,0.000,LongitudinalStudy,2,4,
2025-12-08 16:16:31.239,LP019_s2b4,0,0,9,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161623140_7d366d7c,-0.009,0.472,-1.113,-0.073,0.464,-1.008,-0.156,0.246,-0.496,0.123,8.110,5.028,0.000,0.000,LongitudinalStudy,2,4,
2025-12-08 16:16:40.976,LP019_s2b4,0,0,10,test,point_LP019_s2b4_L_interp_graded_S2B4_20251208161632258_08a6cead,-0.661,0.563,0.378,-0.637,0.509,0.482,-0.228,0.270,0.062,0.120,8.725,10.871,0.000,0.000,LongitudinalStudy,2,4,
