timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-20 16:23:55.956,LP006_s2_b4,0,0,1,practice,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162308283_38b64eba,-0.887,0.374,-0.404,-0.695,0.354,-0.369,-0.305,0.247,-0.445,0.196,47.672,7.285,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:24:30.491,LP006_s2_b4,0,0,2,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162356978_2ef17c75,0.710,0.445,-1.452,0.719,0.350,-1.692,0.088,0.225,-0.859,0.258,33.524,11.790,0.058,2.323,LongitudinalStudy,2,4,
2025-11-20 16:24:56.033,LP006_s2_b4,0,0,3,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162431508_c3c78566,-0.424,0.299,-0.001,-0.405,0.248,0.137,-0.111,0.230,-0.354,0.148,24.535,12.514,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:25:16.183,LP006_s2_b4,0,0,4,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162457062_04f63523,-0.842,0.259,0.117,-0.725,0.190,0.140,-0.201,0.187,-0.338,0.138,19.130,8.595,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:25:44.524,LP006_s2_b4,0,0,5,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162517203_d27a838e,0.418,0.565,-1.204,0.499,0.626,-1.488,0.116,0.448,-0.979,0.302,27.329,15.902,0.102,3.693,LongitudinalStudy,2,4,
2025-11-20 16:26:20.283,LP006_s2_b4,0,0,6,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162545547_f5245d4c,0.716,0.556,0.321,0.858,0.642,0.431,0.244,0.396,-0.459,0.198,34.744,4.384,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:26:41.696,LP006_s2_b4,0,0,7,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162621304_590cede6,-0.673,0.348,-1.050,-0.689,0.354,-1.041,-0.246,0.305,-0.741,0.019,20.401,1.836,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:26:56.156,LP006_s2_b4,0,0,8,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162642719_72a9507b,-0.679,0.552,-0.781,-0.532,0.450,-0.741,-0.230,0.340,-0.641,0.184,13.445,5.218,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:27:34.710,LP006_s2_b4,0,0,9,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162657175_ae71dcf9,-0.865,0.290,0.372,-0.777,0.227,0.314,-0.037,0.117,-0.350,0.123,37.543,2.759,0.000,0.000,LongitudinalStudy,2,4,
2025-11-20 16:27:55.119,LP006_s2_b4,0,0,10,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162735724_d82a5341,-0.920,0.646,-0.235,-0.515,0.439,-0.265,-0.091,0.278,-0.400,0.455,19.404,6.971,0.255,4.972,LongitudinalStudy,2,4,
2025-11-20 16:28:10.884,LP006_s2_b4,0,0,11,test,point_LP006_s2_b4_L_interp_graded_S2B4_20251120162756146_8938b878,0.823,0.324,-1.082,0.482,0.217,-1.005,0.135,0.155,-0.736,0.366,14.746,11.818,0.166,7.043,LongitudinalStudy,2,4,
