timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-11 15:09:36.663,LP002_s1b3,0,0,1,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011150856444_9fae957b,0.606,0.537,-0.247,0.219,0.086,-0.320,0.161,0.091,-0.535,0.599,40.222,56.405,0.399,49.364,LongitudinalStudy,1,3,
2025-10-11 15:09:38.149,LP002_s1b3,0,0,2,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011150937676_d00de5cf,-0.828,0.459,-1.085,0.319,0.095,0.461,0.137,0.093,-0.522,1.959,0.485,128.356,1.759,123.746,LongitudinalStudy,1,3,
2025-10-11 15:09:43.347,LP002_s1b3,0,0,3,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011150939174_ee1f1977,0.465,0.519,-0.045,0.568,0.097,-0.215,0.250,0.093,-0.574,0.466,4.194,40.474,0.266,27.130,LongitudinalStudy,1,3,
2025-10-11 15:09:44.415,LP002_s1b3,0,0,4,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011150944367_c38803d4,0.000,0.431,0.193,0.689,0.622,0.200,0.213,0.164,-0.550,0.715,0.061,44.989,0.515,30.901,LongitudinalStudy,1,3,
2025-10-11 15:09:48.758,LP002_s1b3,0,0,5,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011150945425_a86a5e8d,-0.665,0.280,-0.168,-0.477,0.320,0.466,-0.052,0.121,-0.418,0.662,3.342,41.133,0.462,25.332,LongitudinalStudy,1,3,
2025-10-11 15:10:12.943,LP002_s1b3,0,0,6,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011151003774_be4a8df0,0.414,0.303,-1.481,0.392,0.145,-1.459,0.294,0.106,-1.346,0.161,23.174,32.825,0.000,0.000,LongitudinalStudy,1,3,
2025-10-11 15:10:38.730,LP002_s1b3,0,0,7,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011151028210_7ced520d,0.095,0.377,0.125,0.156,0.293,0.151,0.234,0.129,-0.389,0.108,24.779,10.507,0.000,0.000,LongitudinalStudy,1,3,
2025-10-11 15:10:46.412,LP002_s1b3,0,0,8,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011151043034_5e8c416f,0.988,0.315,-1.057,1.002,0.194,-1.041,0.022,0.132,-1.238,0.123,6.660,7.034,0.000,0.000,LongitudinalStudy,1,3,
2025-10-11 15:10:56.175,LP002_s1b3,0,0,9,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011151054867_65c67054,-0.811,0.583,-0.550,-0.859,0.564,-0.695,-0.285,0.181,-0.546,0.154,8.737,12.402,0.000,0.000,LongitudinalStudy,1,3,
2025-10-11 15:11:05.090,LP002_s1b3,0,0,10,test,point_LP002_s1b3_L_discrete_graded_S1B3_20251011151059218_21b3bcb9,-0.040,0.605,-0.497,0.132,0.431,-0.336,-0.047,0.099,-1.262,0.292,7.900,16.835,0.092,4.990,LongitudinalStudy,1,3,
