timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-10 14:33:00.060,P020,0,0,1,setup,point_P020_M_interp_graded_S1B1_20251110143212409_eb02788e,-0.629,0.257,-0.439,-0.586,0.321,-0.416,0.077,0.127,-0.169,0.081,49.491,5.652,0.000,0.000,MainStudy,1,1,
2025-11-10 14:33:14.098,P020,0,0,2,setup,point_P020_M_interp_graded_S1B1_20251110143301082_1d9c750f,-0.436,0.583,-1.329,-0.400,0.588,-1.292,0.017,0.178,-0.309,0.052,13.033,1.383,0.000,0.000,MainStudy,1,1,
2025-11-10 14:33:19.734,P020,0,0,3,setup,point_P020_M_interp_graded_S1B1_20251110143315111_203b2088,-0.143,0.369,-1.421,-0.178,0.415,-1.530,0.053,0.147,-0.339,0.123,4.630,1.233,0.000,0.000,MainStudy,1,1,
2025-11-10 14:34:02.944,P020,0,0,4,practice,point_P020_M_interp_graded_S1B1_20251110143320758_5c81edf7,-0.862,0.387,0.230,-0.764,0.249,0.333,-0.398,0.195,0.150,0.198,42.198,21.805,0.000,0.000,MainStudy,1,1,
2025-11-10 14:34:20.387,P020,0,0,5,practice,point_P020_M_interp_graded_S1B1_20251110143403958_88a8d9a0,0.840,0.323,-0.646,0.505,0.159,-0.561,0.194,0.119,-0.334,0.383,16.437,14.171,0.183,9.055,MainStudy,1,1,
2025-11-10 14:34:40.595,P020,0,0,6,practice,point_P020_M_interp_graded_S1B1_20251110143421418_f5ab9aff,-0.687,0.519,-0.331,-0.847,0.230,0.074,-0.146,0.102,-0.060,0.523,19.184,41.973,0.323,26.269,MainStudy,1,1,
2025-11-10 14:35:19.486,P020,0,0,7,practice,point_P020_M_interp_graded_S1B1_20251110143444220_5ecfd9dd,-0.026,0.403,0.392,0.001,0.291,0.996,0.208,0.080,0.122,0.615,37.891,37.419,0.415,19.474,MainStudy,1,1,
2025-11-10 14:35:34.323,P020,0,0,8,practice,point_P020_M_interp_graded_S1B1_20251110143520516_44f4ca93,-0.249,0.402,-0.024,-0.343,0.347,0.065,0.038,0.176,-0.076,0.140,13.822,17.118,0.000,0.000,MainStudy,1,1,
2025-11-10 14:36:46.878,P020,0,0,9,test,point_P020_M_interp_graded_S1B1_20251110143535365_6eafb3bb,-0.675,0.311,-1.081,-0.298,0.324,-0.482,0.020,0.193,-0.210,0.708,71.528,15.514,0.508,13.460,MainStudy,1,1,
2025-11-10 14:36:56.308,P020,0,0,10,test,point_P020_M_interp_graded_S1B1_20251110143647895_afb3bf49,0.087,0.584,0.030,-0.032,0.485,-0.287,0.099,0.203,-0.156,0.353,8.420,53.726,0.153,26.252,MainStudy,1,1,
2025-11-10 14:37:21.299,P020,0,0,11,test,point_P020_M_interp_graded_S1B1_20251110143657330_ab14b9db,0.116,0.493,-1.460,-0.025,0.400,-1.165,0.009,0.123,-0.695,0.339,23.975,11.659,0.139,6.080,MainStudy,1,1,
2025-11-10 14:38:03.291,P020,0,0,12,test,point_P020_M_interp_graded_S1B1_20251110143722323_25b3893a,-0.168,0.497,0.048,-0.463,0.402,0.250,-0.078,0.150,0.111,0.370,40.984,49.620,0.170,19.077,MainStudy,1,1,
2025-11-10 14:38:21.166,P020,0,0,13,test,point_P020_M_interp_graded_S1B1_20251110143804308_8212965e,0.513,0.424,-1.039,0.217,0.138,-0.811,-0.099,0.114,-0.305,0.471,16.870,17.439,0.271,12.141,MainStudy,1,1,
2025-11-10 14:38:46.662,P020,0,0,14,test,point_P020_M_interp_graded_S1B1_20251110143822181_4a56572f,0.988,0.546,-1.475,0.901,0.367,-0.644,0.305,0.234,-0.377,0.855,24.487,33.170,0.655,28.924,MainStudy,1,1,
2025-11-10 14:39:07.361,P020,0,0,15,test,point_P020_M_interp_graded_S1B1_20251110143847669_ab09e94d,-0.701,0.540,0.427,0.035,0.769,0.054,-0.138,0.075,-0.076,0.856,19.693,63.196,0.656,51.859,MainStudy,1,1,
2025-11-10 14:39:12.554,P020,0,0,16,test,point_P020_M_interp_graded_S1B1_20251110143908379_9bbee3a9,-0.402,0.335,-1.088,0.397,0.329,-1.063,-0.045,0.041,-0.214,0.799,4.188,47.366,0.599,35.944,MainStudy,1,1,
2025-11-10 14:39:20.684,P020,0,0,17,test,point_P020_M_interp_graded_S1B1_20251110143913565_9049bcc1,0.377,0.413,-0.893,0.253,0.323,-1.233,-0.094,0.086,-0.325,0.373,7.125,20.454,0.173,8.384,MainStudy,1,1,
2025-11-10 14:39:34.999,P020,0,0,18,test,point_P020_M_interp_graded_S1B1_20251110143925821_b86266a5,-0.306,0.427,0.059,-0.176,0.394,-0.024,0.266,0.208,-0.009,0.158,13.314,8.386,0.000,0.000,MainStudy,1,1,
2025-11-10 14:39:57.651,P020,0,0,19,test,point_P020_M_interp_graded_S1B1_20251110143942542_0eeaa4f8,-0.492,0.377,0.075,-0.619,0.273,-0.066,0.157,0.062,0.006,0.216,21.645,14.993,0.016,1.004,MainStudy,1,1,
