timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-30 18:32:31.462,P015,0,0,1,setup,point_P015_M_interp_graded_S1B1_20251030183208153_859b1ecd,0.371,0.535,-1.124,0.047,0.153,-0.217,0.014,0.114,-0.301,1.036,23.309,114.610,0.836,113.360,MainStudy,1,1,
2025-10-30 18:33:02.692,P015,0,0,2,setup,point_P015_M_interp_graded_S1B1_20251030183232475_ae81672e,0.888,0.461,0.307,0.917,0.429,0.354,0.046,0.160,-0.301,0.064,30.224,2.502,0.000,0.000,MainStudy,1,1,
2025-10-30 18:33:07.079,P015,0,0,3,setup,point_P015_M_interp_graded_S1B1_20251030183303705_00539b5b,0.160,0.628,-0.311,0.047,0.417,-0.372,-0.025,0.266,-0.403,0.248,3.382,2.746,0.048,1.012,MainStudy,1,1,
2025-10-30 18:33:51.472,P015,0,0,4,practice,point_P015_M_interp_graded_S1B1_20251030183308093_034fbd9d,-0.103,0.524,0.127,0.127,0.276,0.424,-0.142,0.120,-0.263,0.450,43.387,36.380,0.250,17.513,MainStudy,1,1,
2025-10-30 18:34:08.597,P015,0,0,5,practice,point_P015_M_interp_graded_S1B1_20251030183352486_ba2721b5,0.956,0.578,0.396,1.772,0.506,0.120,0.132,0.143,-0.390,0.864,16.121,26.796,0.664,18.775,MainStudy,1,1,
2025-10-30 18:34:27.217,P015,0,0,6,practice,point_P015_M_interp_graded_S1B1_20251030183409623_29740d20,0.515,0.553,0.196,0.706,0.417,0.703,-0.041,0.127,-0.283,0.559,17.602,20.281,0.359,11.059,MainStudy,1,1,
2025-10-30 18:34:44.486,P015,0,0,7,practice,point_P015_M_interp_graded_S1B1_20251030183428232_1536c1e0,-0.488,0.400,-0.080,-0.682,0.597,0.142,-0.097,0.239,-0.302,0.355,16.262,9.355,0.155,2.909,MainStudy,1,1,
2025-10-30 18:35:02.539,P015,0,0,8,practice,point_P015_M_interp_graded_S1B1_20251030183445502_3ad4cf54,0.007,0.457,-0.847,-0.234,0.837,-1.471,-0.318,0.244,-0.673,0.769,17.048,46.560,0.569,25.681,MainStudy,1,1,
2025-10-30 18:35:46.690,P015,0,0,9,test,point_P015_M_interp_graded_S1B1_20251030183503554_304c27d5,0.403,0.303,-0.171,0.815,0.245,-0.317,0.141,0.117,-0.389,0.441,43.146,36.201,0.241,14.496,MainStudy,1,1,
2025-10-30 18:36:07.303,P015,0,0,10,test,point_P015_M_interp_graded_S1B1_20251030183547700_2810e7aa,0.629,0.385,-1.050,0.915,0.469,-1.175,0.112,0.163,-0.664,0.323,19.612,4.225,0.123,1.249,MainStudy,1,1,
2025-10-30 18:36:24.882,P015,0,0,11,test,point_P015_M_interp_graded_S1B1_20251030183608323_258c758f,-0.815,0.389,-0.201,-1.482,0.387,0.153,-0.535,0.150,-0.063,0.755,16.566,42.107,0.555,22.038,MainStudy,1,1,
2025-10-30 18:36:45.351,P015,0,0,12,test,point_P015_M_interp_graded_S1B1_20251030183625915_6c446ee9,0.504,0.404,-1.374,0.246,0.216,-1.626,-0.243,0.063,-0.768,0.406,19.442,23.186,0.206,11.901,MainStudy,1,1,
2025-10-30 18:37:06.671,P015,0,0,13,test,point_P015_M_interp_graded_S1B1_20251030183646374_832f3f2a,0.624,0.253,-0.190,0.996,0.336,-0.284,0.046,0.088,-0.467,0.393,20.316,14.271,0.193,5.555,MainStudy,1,1,
2025-10-30 18:37:23.512,P015,0,0,14,test,point_P015_M_interp_graded_S1B1_20251030183707684_c66f6355,0.188,0.527,0.291,0.381,0.271,1.007,-0.020,0.103,-0.169,0.785,15.833,32.712,0.585,19.906,MainStudy,1,1,
2025-10-30 18:37:54.023,P015,0,0,15,test,point_P015_M_interp_graded_S1B1_20251030183724521_39005ea9,0.913,0.445,-1.089,1.368,0.255,-1.032,0.121,0.085,-0.648,0.497,29.510,18.337,0.297,9.607,MainStudy,1,1,
2025-10-30 18:38:09.530,P015,0,0,16,test,point_P015_M_interp_graded_S1B1_20251030183755036_adec9325,-0.276,0.268,0.297,-0.228,0.239,0.236,-0.210,0.126,-0.183,0.083,14.501,5.337,0.000,0.000,MainStudy,1,1,
2025-10-30 18:38:28.810,P015,0,0,17,test,point_P015_M_interp_graded_S1B1_20251030183810539_eb73528a,0.320,0.538,-1.233,0.236,0.102,-1.640,-0.196,0.035,-0.742,0.602,18.279,36.777,0.402,23.598,MainStudy,1,1,
2025-10-30 18:38:51.339,P015,0,0,18,test,point_P015_M_interp_graded_S1B1_20251030183829827_1b56bb57,0.719,0.601,-0.061,0.844,0.163,0.243,0.061,0.055,-0.371,0.547,21.520,32.831,0.347,20.180,MainStudy,1,1,
