timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-15 13:56:22.855,P027,0,0,1,setup,point_P027_M_interp_graded_S1B1_20251115135609711_fd0a6b2f,0.004,0.313,0.181,0.015,0.250,0.168,-0.032,0.111,-0.384,0.065,13.144,5.676,0.000,0.000,MainStudy,1,1,
2025-11-15 13:56:30.683,P027,0,0,2,setup,point_P027_M_interp_graded_S1B1_20251115135623864_f198f679,-0.288,0.295,-0.636,-0.278,0.276,-0.587,-0.201,0.163,-0.353,0.054,6.826,1.210,0.000,0.000,MainStudy,1,1,
2025-11-15 13:56:39.625,P027,0,0,3,setup,point_P027_M_interp_graded_S1B1_20251115135636735_e6483f80,-0.406,0.461,-0.502,-0.463,0.473,-0.555,-0.218,0.231,-0.250,0.079,7.917,4.834,0.000,0.000,MainStudy,1,1,
2025-11-15 13:57:01.493,P027,0,0,4,practice,point_P027_M_interp_graded_S1B1_20251115135640637_04a94299,-0.477,0.389,-1.473,-0.592,0.415,-1.046,-0.145,0.191,-0.281,0.443,20.864,15.291,0.243,9.560,MainStudy,1,1,
2025-11-15 13:57:09.296,P027,0,0,5,practice,point_P027_M_interp_graded_S1B1_20251115135702517_b2c2c2f7,-0.816,0.495,-0.532,-0.812,0.315,-0.182,-0.347,0.188,-0.058,0.394,6.787,30.230,0.194,17.843,MainStudy,1,1,
2025-11-15 13:57:18.663,P027,0,0,6,practice,point_P027_M_interp_graded_S1B1_20251115135710326_676f317e,0.497,0.509,0.488,0.509,0.395,0.623,0.304,0.246,0.266,0.177,8.346,23.940,0.000,0.000,MainStudy,1,1,
2025-11-15 13:57:29.003,P027,0,0,7,practice,point_P027_M_interp_graded_S1B1_20251115135721809_e58010b9,0.163,0.287,-0.005,-0.172,0.584,0.191,-0.081,0.302,0.025,0.488,9.339,111.766,0.288,57.675,MainStudy,1,1,
2025-11-15 13:57:36.588,P027,0,0,8,practice,point_P027_M_interp_graded_S1B1_20251115135730027_bae6cae5,0.023,0.449,-1.488,-0.693,0.417,-1.322,-0.182,0.189,-0.442,0.735,6.573,40.102,0.535,29.903,MainStudy,1,1,
2025-11-15 13:57:45.765,P027,0,0,9,test,point_P027_M_interp_graded_S1B1_20251115135737599_f38ca702,0.238,0.296,-0.999,0.523,0.343,-1.014,0.056,0.162,-0.487,0.290,8.174,21.314,0.090,5.417,MainStudy,1,1,
2025-11-15 13:57:55.989,P027,0,0,10,test,point_P027_M_interp_graded_S1B1_20251115135746782_64ab56bd,-0.977,0.288,-0.790,-0.867,0.347,-0.910,-0.265,0.148,-0.154,0.172,9.215,10.048,0.000,0.000,MainStudy,1,1,
2025-11-15 13:58:03.250,P027,0,0,11,test,point_P027_M_interp_graded_S1B1_20251115135757007_40405a3f,-0.256,0.484,-0.439,0.155,0.257,-0.568,-0.014,0.149,-0.159,0.487,6.252,61.180,0.287,38.098,MainStudy,1,1,
2025-11-15 13:58:12.672,P027,0,0,12,test,point_P027_M_interp_graded_S1B1_20251115135808902_2310af39,-0.043,0.398,-0.078,-0.272,0.225,-0.043,0.023,0.151,-0.047,0.289,8.414,61.270,0.089,15.656,MainStudy,1,1,
2025-11-15 13:58:20.457,P027,0,0,13,test,point_P027_M_interp_graded_S1B1_20251115135813691_586380ca,-0.729,0.522,-1.446,-0.618,0.358,-1.174,-0.429,0.140,-0.326,0.336,6.775,4.748,0.136,2.286,MainStudy,1,1,
2025-11-15 13:58:30.907,P027,0,0,14,test,point_P027_M_interp_graded_S1B1_20251115135821475_eaf0356d,-0.629,0.557,-0.714,-0.500,0.674,-0.934,-0.360,0.239,-0.361,0.281,9.435,19.068,0.081,4.393,MainStudy,1,1,
2025-11-15 13:58:39.612,P027,0,0,15,test,point_P027_M_interp_graded_S1B1_20251115135831912_97fe75bc,-0.073,0.475,0.440,-0.316,0.736,0.818,-0.100,0.257,0.317,0.520,7.708,28.691,0.320,10.154,MainStudy,1,1,
2025-11-15 13:58:45.859,P027,0,0,16,test,point_P027_M_interp_graded_S1B1_20251115135840634_dde44ece,0.402,0.294,-0.278,0.297,0.567,-0.342,0.010,0.234,-0.126,0.300,5.237,37.400,0.100,11.044,MainStudy,1,1,
2025-11-15 13:58:51.197,P027,0,0,17,test,point_P027_M_interp_graded_S1B1_20251115135846889_5bc71890,-0.884,0.295,-0.411,-0.787,0.188,-0.499,-0.375,0.118,-0.260,0.170,4.335,16.631,0.000,0.000,MainStudy,1,1,
2025-11-15 13:58:58.635,P027,0,0,18,test,point_P027_M_interp_graded_S1B1_20251115135852231_cfe56456,0.881,0.444,-0.573,0.979,0.215,-0.687,0.082,0.101,-0.260,0.274,6.416,15.717,0.074,3.970,MainStudy,1,1,
