timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-18 14:32:54.066,LP002_s2b6,0,0,1,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143224800_7225e1ce,0.442,0.404,0.510,0.532,0.181,0.123,0.185,0.097,-0.659,0.455,29.266,14.333,0.255,9.284,LongitudinalStudy,2,6,
2025-10-18 14:33:04.862,LP002_s2b6,0,0,2,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143300574_a8a3639a,0.099,0.601,-0.091,0.125,0.619,0.003,0.103,0.189,-0.644,0.099,9.781,3.679,0.000,0.000,LongitudinalStudy,2,6,
2025-10-18 14:33:17.442,LP002_s2b6,0,0,3,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143305876_0e424415,-0.976,0.480,-0.403,-0.926,0.468,-0.454,-0.100,0.187,-0.462,0.073,11.574,3.181,0.000,0.000,LongitudinalStudy,2,6,
2025-10-18 14:33:30.115,LP002_s2b6,0,0,4,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143318471_20e68472,0.215,0.473,-1.113,0.115,0.196,-0.960,-0.255,0.110,-0.784,0.332,11.671,22.271,0.132,11.501,LongitudinalStudy,2,6,
2025-10-18 14:33:50.321,LP002_s2b6,0,0,5,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143348203_3d1b93c5,0.753,0.255,0.393,0.695,0.300,0.205,0.488,0.176,-0.393,0.202,19.178,5.650,0.002,0.071,LongitudinalStudy,2,6,
2025-10-18 14:34:04.224,LP002_s2b6,0,0,6,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143357997_92539f95,-0.111,0.626,-0.341,-0.350,0.855,-0.279,0.394,0.257,-0.392,0.337,12.895,3.365,0.137,1.040,LongitudinalStudy,2,6,
2025-10-18 14:34:11.500,LP002_s2b6,0,0,7,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143408372_593678ba,0.782,0.412,0.246,0.799,0.314,0.156,0.619,0.161,-0.489,0.134,6.256,6.329,0.000,0.000,LongitudinalStudy,2,6,
2025-10-18 14:34:18.734,LP002_s2b6,0,0,8,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143416829_6f5f60b4,-0.343,0.298,-0.282,-0.713,0.328,-0.149,0.271,0.155,-0.063,0.395,6.230,14.543,0.195,5.705,LongitudinalStudy,2,6,
2025-10-18 14:34:29.743,LP002_s2b6,0,0,9,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143419767_a6878283,-0.495,0.492,-1.169,-0.279,0.120,-0.837,0.075,0.149,-0.171,0.544,10.004,18.922,0.344,13.881,LongitudinalStudy,2,6,
2025-10-18 14:34:39.860,LP002_s2b6,0,0,10,test,point_LP002_s2b6_L_discrete_graded_S2B6_20251018143431783_d4e5c32d,-0.054,0.467,-1.008,-0.158,0.405,-0.823,0.048,0.179,-0.229,0.222,9.110,11.024,0.022,1.307,LongitudinalStudy,2,6,
