timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-23 18:48:44.307,LP007_s1b3,0,0,1,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023184831319_6452d74f,-0.512,0.575,-0.299,-0.776,0.374,-0.358,-0.289,0.258,-0.428,0.337,35.127,41.573,0.137,14.544,LongitudinalStudy,1,3,
2025-10-23 18:49:01.836,LP007_s1b3,0,0,2,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023184845334_46eadb9d,0.416,0.556,-0.932,0.617,0.588,-1.270,0.199,0.301,-0.981,0.394,16.510,40.672,0.194,14.420,LongitudinalStudy,1,3,
2025-10-23 18:49:30.667,LP007_s1b3,0,0,3,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023184902854_c52040d7,0.986,0.337,-0.972,0.991,0.293,-1.211,0.300,0.195,-0.934,0.244,27.822,18.914,0.044,3.161,LongitudinalStudy,1,3,
2025-10-23 18:49:54.851,LP007_s1b3,0,0,4,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023184936332_987b1c7d,0.414,0.348,-0.551,0.730,0.428,-0.498,0.369,0.293,-0.674,0.330,23.173,41.314,0.130,7.066,LongitudinalStudy,1,3,
2025-10-23 18:50:17.998,LP007_s1b3,0,0,5,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023184955866_a409f39c,-0.299,0.271,-1.415,-0.415,0.328,-1.589,-0.201,0.196,-0.972,0.217,22.141,6.846,0.017,0.374,LongitudinalStudy,1,3,
2025-10-23 18:50:45.044,LP007_s1b3,0,0,6,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023185019020_a706871c,-0.789,0.262,-1.438,-0.973,0.286,-1.193,-0.274,0.178,-0.807,0.307,26.032,21.787,0.107,7.649,LongitudinalStudy,1,3,
2025-10-23 18:51:07.445,LP007_s1b3,0,0,7,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023185052994_ba924f8b,0.418,0.369,-1.074,0.628,0.557,-1.186,0.252,0.280,-1.044,0.303,21.390,11.125,0.103,1.864,LongitudinalStudy,1,3,
2025-10-23 18:51:26.587,LP007_s1b3,0,0,8,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023185108472_78822c90,0.780,0.385,-0.385,0.781,0.403,-0.555,0.424,0.225,-0.767,0.171,18.127,16.450,0.000,0.000,LongitudinalStudy,1,3,
2025-10-23 18:51:50.160,LP007_s1b3,0,0,9,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023185127603_918ff497,-0.830,0.255,-1.091,-0.561,0.205,-0.852,-0.223,0.162,-0.702,0.363,22.572,8.682,0.163,5.335,LongitudinalStudy,1,3,
2025-10-23 18:52:31.251,LP007_s1b3,0,0,10,test,point_LP007_s1b3_L_interp_graded_S1B3_20251023185151174_d701d89a,0.635,0.569,0.274,0.403,0.331,-0.030,0.207,0.211,-0.476,0.451,40.087,10.471,0.251,7.334,LongitudinalStudy,1,3,
