timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-13 18:57:38.478,LP003_s1b3,0,0,1,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185714945_7163c438,-0.711,0.275,-0.342,-0.608,0.191,-0.400,-0.423,0.169,-0.449,0.146,23.534,13.674,0.000,0.000,LongitudinalStudy,1,3,
2025-10-13 18:57:51.999,LP003_s1b3,0,0,2,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185739499_1467ecce,0.765,0.424,-0.182,0.813,0.424,-0.154,0.396,0.280,-0.351,0.056,12.510,2.257,0.000,0.000,LongitudinalStudy,1,3,
2025-10-13 18:58:16.789,LP003_s1b3,0,0,3,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185753010_e2cd5665,-0.866,0.257,-0.263,-1.017,0.266,-0.051,-0.324,0.277,0.029,0.260,23.787,21.734,0.060,4.506,LongitudinalStudy,1,3,
2025-10-13 18:58:33.070,LP003_s1b3,0,0,4,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185823709_9b0405a7,-0.039,0.305,-0.451,-0.008,0.905,-0.306,0.005,0.218,-0.424,0.618,15.272,35.964,0.418,8.094,LongitudinalStudy,1,3,
2025-10-13 18:59:08.311,LP003_s1b3,0,0,5,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185834088_ac385ce1,-0.074,0.321,0.271,-0.281,0.272,0.478,0.183,0.161,-0.169,0.296,34.231,10.817,0.096,2.617,LongitudinalStudy,1,3,
2025-10-13 18:59:26.019,LP003_s1b3,0,0,6,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185909327_f47e9f51,-0.562,0.258,-0.160,-1.000,0.391,-0.035,-0.023,0.251,-0.116,0.475,16.705,11.948,0.275,5.118,LongitudinalStudy,1,3,
2025-10-13 18:59:48.472,LP003_s1b3,0,0,7,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185940054_984f8321,0.375,0.605,0.089,0.501,0.815,0.489,0.457,0.359,-0.342,0.469,21.433,12.056,0.269,5.016,LongitudinalStudy,1,3,
2025-10-13 19:00:21.304,LP003_s1b3,0,0,8,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013185949487_fdee4cb2,0.431,0.420,0.198,0.469,0.332,0.102,0.267,0.216,-0.230,0.135,31.828,12.138,0.000,0.000,LongitudinalStudy,1,3,
2025-10-13 19:01:08.817,LP003_s1b3,0,0,9,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013190025238_7729e54d,0.086,0.336,0.314,0.255,0.030,0.289,0.258,0.098,-0.111,0.350,46.504,42.533,0.150,20.798,LongitudinalStudy,1,3,
2025-10-13 19:01:37.548,LP003_s1b3,0,0,10,test,point_LP003_s1b3_L_interp_graded_S1B3_20251013190109846_305c4877,-0.710,0.511,-0.200,-0.693,0.493,-0.413,-0.068,0.265,-0.394,0.214,27.709,17.336,0.014,1.157,LongitudinalStudy,1,3,
