timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-09 15:38:04.532,P001,0,0,1,setup,point_P001_M_interp_constant_S1B1_20251009153749108_0a4270a3,0.492,0.355,-0.883,0.922,0.416,-0.904,-0.278,0.177,-0.894,0.435,15.424,2.198,0.235,0.948,MainStudy,1,1,
2025-10-09 15:38:08.870,P001,0,0,2,setup,point_P001_M_interp_constant_S1B1_20251009153805794_3180c23e,-0.381,0.290,-0.645,-0.362,0.288,-0.646,-0.636,0.176,-1.280,0.019,3.321,1.494,0.000,0.000,MainStudy,1,1,
2025-10-09 15:38:12.326,P001,0,0,3,setup,point_P001_M_interp_constant_S1B1_20251009153809879_db8d58b8,-0.862,0.432,-0.395,-0.758,0.398,-0.556,-0.464,0.190,-1.098,0.195,2.456,2.224,0.000,0.000,MainStudy,1,1,
2025-10-09 15:38:34.691,P001,0,0,4,practice,point_P001_M_interp_constant_S1B1_20251009153813338_501c787b,-0.722,0.577,-0.047,-0.299,0.297,0.142,-0.452,0.260,-0.905,0.542,21.361,30.637,0.342,18.644,MainStudy,1,1,
2025-10-09 15:38:47.113,P001,0,0,5,practice,point_P001_M_interp_constant_S1B1_20251009153835713_54796d1e,0.219,0.383,-1.355,0.919,0.477,-1.245,-0.335,0.257,-1.361,0.715,11.406,5.369,0.515,2.865,MainStudy,1,1,
2025-10-09 15:39:02.288,P001,0,0,6,practice,point_P001_M_interp_constant_S1B1_20251009153848552_18726d07,-0.608,0.372,-0.903,-0.576,0.230,-0.559,-0.558,0.236,-0.927,0.374,14.164,80.416,0.174,17.859,MainStudy,1,1,
2025-10-09 15:39:16.128,P001,0,0,7,practice,point_P001_M_interp_constant_S1B1_20251009153907969_0d472f5c,-0.735,0.410,-1.320,-0.775,0.263,-1.294,-0.853,0.250,-1.193,0.155,12.826,37.346,0.000,0.000,MainStudy,1,1,
2025-10-09 15:39:48.669,P001,0,0,8,practice,point_P001_M_interp_constant_S1B1_20251009153917144_a922b239,-0.074,0.559,-0.785,-0.323,0.573,-0.799,-0.838,0.215,-0.798,0.250,31.536,10.585,0.050,2.626,MainStudy,1,1,
2025-10-09 15:40:25.670,P001,0,0,9,test,point_P001_M_interp_constant_S1B1_20251009153949688_db30772a,0.155,0.552,-0.866,0.503,0.288,-1.173,-0.341,0.185,-0.811,0.534,35.994,33.668,0.334,17.807,MainStudy,1,1,
2025-10-09 15:40:46.707,P001,0,0,10,test,point_P001_M_interp_constant_S1B1_20251009154026685_86930ca8,-0.249,0.252,0.433,0.194,0.346,0.548,-0.266,0.184,-0.327,0.467,20.033,26.603,0.267,13.430,MainStudy,1,1,
2025-10-09 15:41:00.978,P001,0,0,11,test,point_P001_M_interp_constant_S1B1_20251009154047735_b883bab1,0.635,0.575,0.095,0.509,0.306,0.268,-0.237,0.204,-0.390,0.344,13.248,18.822,0.144,8.150,MainStudy,1,1,
2025-10-09 15:41:19.325,P001,0,0,12,test,point_P001_M_interp_constant_S1B1_20251009154102001_64f1bd21,0.979,0.417,-0.460,0.633,0.315,-0.578,-0.163,0.180,-0.651,0.380,17.348,4.660,0.180,2.644,MainStudy,1,1,
2025-10-09 15:41:38.230,P001,0,0,13,test,point_P001_M_interp_constant_S1B1_20251009154120345_2d388ffa,0.110,0.263,-1.231,-0.108,0.270,-0.699,-0.444,0.176,-0.724,0.575,17.903,46.573,0.375,37.872,MainStudy,1,1,
2025-10-09 15:41:51.193,P001,0,0,14,test,point_P001_M_interp_constant_S1B1_20251009154139249_d5c6c037,0.574,0.466,-0.310,0.087,0.320,-0.446,-0.192,0.215,-0.580,0.526,11.945,6.125,0.326,4.958,MainStudy,1,1,
2025-10-09 15:42:18.194,P001,0,0,15,test,point_P001_M_interp_constant_S1B1_20251009154152193_00188f4c,-0.358,0.584,-0.389,0.301,0.335,0.381,-0.146,0.349,-0.381,1.044,26.010,111.820,0.844,72.711,MainStudy,1,1,
2025-10-09 15:42:43.070,P001,0,0,16,test,point_P001_M_interp_constant_S1B1_20251009154219203_8d3d1b61,-0.789,0.609,-0.094,-1.053,0.351,-0.209,-0.657,0.182,-0.561,0.387,23.875,36.506,0.187,19.017,MainStudy,1,1,
2025-10-09 15:43:29.807,P001,0,0,17,test,point_P001_M_interp_constant_S1B1_20251009154244080_d244b614,0.829,0.315,-0.552,0.219,0.280,-0.660,-0.244,0.238,-0.754,0.620,45.735,1.398,0.420,1.159,MainStudy,1,1,
2025-10-09 15:44:06.202,P001,0,0,18,test,point_P001_M_interp_constant_S1B1_20251009154330819_b66545a3,-0.227,0.354,-1.137,-0.204,0.296,-1.127,-0.696,0.231,-0.836,0.063,35.391,6.312,0.000,0.000,MainStudy,1,1,
