timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-11-08 11:31:02.644,P018,0,0,1,setup,point_P018_M_interp_constant_S1B1_20251108113045322_ea00f822,-0.064,0.436,-1.464,-0.125,0.042,0.570,0.039,0.134,-0.279,2.072,17.329,162.411,1.872,160.999,MainStudy,1,1,
2025-11-08 11:31:24.512,P018,0,0,2,setup,point_P018_M_interp_constant_S1B1_20251108113103670_ff45d143,-0.235,0.319,-0.663,-0.224,0.333,-0.655,-0.164,0.169,0.318,0.020,20.853,1.070,0.000,0.000,MainStudy,1,1,
2025-11-08 11:31:29.736,P018,0,0,3,setup,point_P018_M_interp_constant_S1B1_20251108113125522_fb8f9cd6,-0.701,0.292,0.238,-0.898,0.308,0.149,-0.103,0.193,0.448,0.217,4.220,1.709,0.017,0.105,MainStudy,1,1,
2025-11-08 11:35:06.099,P018,0,0,4,practice,point_P018_M_interp_constant_S1B1_20251108113130744_25374212,0.790,0.321,-0.924,0.756,0.290,-1.499,0.162,0.186,-0.689,0.577,215.360,33.289,0.377,18.719,MainStudy,1,1,
2025-11-08 11:35:32.654,P018,0,0,5,practice,point_P018_M_interp_constant_S1B1_20251108113507109_55b7a238,-0.785,0.476,0.131,0.539,-0.220,-0.978,0.077,-0.126,-0.725,1.862,25.553,157.779,1.662,156.701,MainStudy,1,1,
2025-11-08 11:36:19.080,P018,0,0,6,practice,point_P018_M_interp_constant_S1B1_20251108113533675_5e2062ab,0.733,0.452,-0.544,-0.321,0.160,-0.354,-0.028,0.159,-0.289,1.110,45.411,143.623,0.910,140.831,MainStudy,1,1,
2025-11-08 11:37:30.603,P018,0,0,7,practice,point_P018_M_interp_constant_S1B1_20251108113620097_78718f81,0.973,0.597,-1.118,0.426,0.148,-0.859,0.032,0.170,-0.680,0.753,70.515,25.287,0.553,22.259,MainStudy,1,1,
2025-11-08 11:38:47.615,P018,0,0,8,practice,point_P018_M_interp_constant_S1B1_20251108113731625_27e50f0b,0.577,0.385,-1.249,0.550,0.295,-1.643,-0.077,0.244,-0.867,0.405,75.999,21.956,0.205,9.680,MainStudy,1,1,
2025-11-08 11:39:37.792,P018,0,0,9,practice,point_P018_M_interp_constant_S1B1_20251108113855644_61eeb34e,-0.913,0.296,-0.851,-0.845,0.433,-0.824,-0.533,0.334,-0.560,0.155,49.171,18.340,0.000,0.000,MainStudy,1,1,
2025-11-08 11:40:23.625,P018,0,0,10,test,point_P018_M_interp_constant_S1B1_20251108114010611_196fb7ec,0.317,0.621,-0.723,0.663,0.556,-0.711,0.133,0.428,-0.698,0.352,44.828,33.003,0.152,8.821,MainStudy,1,1,
2025-11-08 11:40:53.059,P018,0,0,11,test,point_P018_M_interp_constant_S1B1_20251108114039254_0559e9fe,-0.035,0.475,-0.296,0.221,0.509,-0.201,-0.044,0.447,-0.532,0.275,28.435,36.180,0.075,5.983,MainStudy,1,1,
2025-11-08 11:41:24.344,P018,0,0,12,test,point_P018_M_interp_constant_S1B1_20251108114054073_c079b4d8,0.862,0.407,0.057,0.161,0.303,-0.406,0.075,0.302,-0.456,0.846,30.279,6.217,0.646,6.022,MainStudy,1,1,
2025-11-08 11:42:02.737,P018,0,0,13,test,point_P018_M_interp_constant_S1B1_20251108114125360_93c07fbb,0.140,0.528,-1.157,-0.404,-0.535,-0.272,-0.183,-0.138,-0.405,1.487,37.384,150.723,1.287,148.643,MainStudy,1,1,
2025-11-08 11:42:48.167,P018,0,0,14,test,point_P018_M_interp_constant_S1B1_20251108114232770_2e8e0b31,-0.119,0.441,-1.025,0.255,0.293,-1.132,-0.014,0.288,-0.950,0.416,44.426,102.295,0.216,37.189,MainStudy,1,1,
2025-11-08 11:43:12.490,P018,0,0,15,test,point_P018_M_interp_constant_S1B1_20251108114302423_bcda8f5f,-0.659,0.443,-0.784,-0.950,0.383,-0.907,-0.484,0.322,-0.581,0.322,23.324,22.762,0.122,5.376,MainStudy,1,1,
2025-11-08 11:43:49.967,P018,0,0,16,test,point_P018_M_interp_constant_S1B1_20251108114313507_4dbff8f7,-0.320,0.551,0.073,-0.602,0.733,0.230,-0.327,0.437,-0.308,0.370,36.466,27.786,0.170,9.213,MainStudy,1,1,
2025-11-08 11:44:23.010,P018,0,0,17,test,point_P018_M_interp_constant_S1B1_20251108114350992_c967e7a1,0.675,0.365,-1.290,0.900,0.370,-0.747,-0.044,0.300,-0.710,0.588,32.031,36.563,0.388,24.125,MainStudy,1,1,
2025-11-08 11:44:58.178,P018,0,0,18,test,point_P018_M_interp_constant_S1B1_20251108114424024_cf0f702d,0.044,0.431,0.110,-0.155,0.342,0.029,-0.061,0.341,-0.435,0.232,34.168,23.938,0.032,3.720,MainStudy,1,1,
2025-11-08 11:45:43.644,P018,0,0,19,test,point_P018_M_interp_constant_S1B1_20251108114535070_db4672f5,-0.241,0.562,-0.278,-0.524,0.764,-0.059,-0.313,0.542,-0.162,0.412,44.455,120.444,0.212,26.915,MainStudy,1,1,
