timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-10-16 18:45:34.957,P006,0,0,1,practice,point_P006_M_interp_constant_S1B1_20251016184502002_cb7fcb47,-0.929,0.508,-0.926,-1.012,0.413,-0.918,-0.290,0.185,-0.462,0.126,32.956,8.088,0.000,0.000,MainStudy,1,1,
2025-10-16 18:46:07.040,P006,0,0,2,practice,point_P006_M_interp_constant_S1B1_20251016184535978_340b92f6,0.892,0.462,-1.409,0.666,0.377,-0.974,0.062,0.142,-0.555,0.498,31.074,10.939,0.298,7.710,MainStudy,1,1,
2025-10-16 18:46:20.519,P006,0,0,3,practice,point_P006_M_interp_constant_S1B1_20251016184608068_91a54fbe,0.902,0.377,-0.689,0.978,0.428,-0.760,0.046,0.067,-0.727,0.115,12.461,4.441,0.000,0.000,MainStudy,1,1,
2025-10-16 18:46:42.975,P006,0,0,4,practice,point_P006_M_interp_constant_S1B1_20251016184621527_747828ef,0.236,0.645,0.141,0.369,0.641,0.365,0.356,0.142,-0.428,0.260,21.452,13.472,0.060,2.667,MainStudy,1,1,
2025-10-16 18:47:05.820,P006,0,0,5,practice,point_P006_M_interp_constant_S1B1_20251016184643985_03f5fbba,-0.277,0.351,0.220,-0.230,0.354,0.201,0.229,0.088,-0.117,0.051,21.842,2.321,0.000,0.000,MainStudy,1,1,
2025-10-16 18:47:47.606,P006,0,0,6,test,point_P006_M_interp_constant_S1B1_20251016184706859_837027bd,0.717,0.539,-0.572,0.877,0.646,-0.685,0.107,0.086,-0.681,0.223,40.763,8.426,0.023,0.726,MainStudy,1,1,
2025-10-16 18:48:35.858,P006,0,0,7,test,point_P006_M_interp_constant_S1B1_20251016184759383_948cc816,0.176,0.296,-0.577,0.149,0.596,-1.079,-0.230,0.178,-0.579,0.585,47.241,50.529,0.385,26.304,MainStudy,1,1,
2025-10-16 18:48:57.373,P006,0,0,8,test,point_P006_M_interp_constant_S1B1_20251016184836868_1e08de47,0.745,0.297,-0.485,0.765,0.115,-0.737,-0.187,0.060,-0.598,0.311,20.515,18.542,0.111,6.628,MainStudy,1,1,
2025-10-16 18:49:09.597,P006,0,0,9,test,point_P006_M_interp_constant_S1B1_20251016184858392_a64fbe20,0.810,0.445,-0.246,0.840,0.514,-0.331,-0.018,0.078,-0.603,0.113,11.213,6.405,0.000,0.000,MainStudy,1,1,
2025-10-16 18:49:24.368,P006,0,0,10,test,point_P006_M_interp_constant_S1B1_20251016184910616_378a1a70,-0.924,0.469,-0.700,-0.888,0.364,-0.673,-0.158,0.053,-0.064,0.114,13.768,4.566,0.000,0.000,MainStudy,1,1,
2025-10-16 18:49:36.212,P006,0,0,11,test,point_P006_M_interp_constant_S1B1_20251016184925389_13bb7df2,-0.436,0.313,-0.910,-0.586,0.402,-1.084,-0.360,0.079,-0.506,0.246,10.831,9.599,0.046,1.292,MainStudy,1,1,
2025-10-16 18:50:00.103,P006,0,0,12,test,point_P006_M_interp_constant_S1B1_20251016184937233_d0898334,-0.938,0.510,-0.535,-0.769,0.478,-0.464,-0.098,0.042,-0.160,0.186,22.881,3.625,0.000,0.000,MainStudy,1,1,
2025-10-16 18:51:30.752,P006,0,0,13,test,point_P006_M_interp_constant_S1B1_20251016185001117_b4f4665b,0.451,0.370,-1.081,0.311,0.184,-1.112,-0.202,0.092,-0.605,0.235,89.646,14.334,0.035,2.416,MainStudy,1,1,
2025-10-16 18:52:28.583,P006,0,0,14,test,point_P006_M_interp_constant_S1B1_20251016185131761_7baaa2f7,0.357,0.576,-0.560,0.223,0.498,-0.565,-0.198,0.164,-0.632,0.155,56.830,2.132,0.000,0.000,MainStudy,1,1,
2025-10-16 18:54:34.246,P006,0,0,15,test,point_P006_M_interp_constant_S1B1_20251016185229616_5ff19b7c,-0.184,0.307,-0.552,-0.207,0.557,-0.662,-0.090,0.164,-0.523,0.274,124.655,18.644,0.074,2.375,MainStudy,1,1,
2025-10-16 18:54:49.331,P006,0,0,16,test,point_P006_M_interp_constant_S1B1_20251016185435268_c8a87d26,-0.187,0.433,-1.278,-3.046,-1.082,-1.246,-3.159,-0.111,-1.033,3.236,14.076,92.669,3.036,91.425,MainStudy,1,1,
